Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-F-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN4013_c0_g1_i1.p2.p1,XM_008202936.2,0,1254,LG2,OG0010226,TC030996,LG2,10113006,1562,43.32,3,Programmed cell death protein 2-like [Source:UniProtKB/TrEMBL;Acc:A0A139WMF8],iB_03035,LG2,I,70,low,Female,LG2,"LG2,Neo-X",0.58561156,D_Tfree-Tcast_anc,0.54184343,0.11206801,1.08077635,0.04376813,0.383566957,C_Tconf_anc,0.519892104,0.737781849,-0.4387338,0.136325147,0.503919253,D_Tfree-Tcast_anc,0.541843428,0.930008979,-0.104683449598322,0.037924175,0.609407673,B_Tbrev_anc,0.554615622,1.098792837,0.135919410152965,0.054792051,0.715679549,A_MRCA,0.590916919,1.211133961,0.2763584471575,0.12476263
T_cast_DN4013_c0_g1_i1.p2.p1,XM_008202936.2,0,1254,LG2,OG0010226,TC030996,LG2,10113006,1562,43.32,3,Programmed cell death protein 2-like [Source:UniProtKB/TrEMBL;Acc:A0A139WMF8],iB_09647,LG2,II,10,low,Female,LG2,"LG2,Neo-X",0.58561156,D_Tfree-Tcast_anc,0.54184343,0.11206801,1.08077635,0.04376813,0.383566957,C_Tconf_anc,0.519892104,0.737781849,-0.4387338,0.136325147,0.503919253,D_Tfree-Tcast_anc,0.541843428,0.930008979,-0.104683449598322,0.037924175,0.609407673,B_Tbrev_anc,0.554615622,1.098792837,0.135919410152965,0.054792051,0.715679549,A_MRCA,0.590916919,1.211133961,0.2763584471575,0.12476263
T_cast_DN4013_c0_g1_i3.p1.p1,XM_008202937.2,0,2163,LG2,OG0010228,TC001039,LG2,10109140,2626,39.74,4,ADAM 17-like protease [Source:UniProtKB/TrEMBL;Acc:D6W9R5],iB_10500,LG2,II,60,low,Female,LG2,"LG2,Neo-X",1.23189879,D_Tfree-Tcast_anc,0.89197226,0.46581297,1.3810954,0.33992652,1.360724793,C_Tconf_anc,1.13226622,1.201771075,0.265162104,0.228458573,0.488073847,D_Tfree-Tcast_anc,0.891972264,0.547185004,-0.869899401422376,0.403898417,1.581100493,B_Tbrev_anc,1.156520332,1.367118632,0.451138438012426,0.424580161,0.565660276,A_MRCA,1.023349691,0.55275365,-0.855291448755864,0.457689414
T_cast_DN4017_c0_g2_i1.p1.p1,XM_008200286.2,0,381,LG9,OG0010868,TC034484,LG9,15473723,422,45.86,1,,iB_15322,LG9,III,50,low,Female,LG9,Autosome,11.941436,D_Tfree-Tcast_anc,11.2035287,0.09202313,1.06586382,0.73790724,0.094690267,C_Tconf_anc,4.609315711,0.020543237,-5.605192639,4.514625444,12.22115581,D_Tfree-Tcast_anc,11.20352872,1.090830944,0.125427531735503,1.017627093,0.137253246,B_Tbrev_anc,3.382290074,0.040579975,-4.6230882251036,3.245036829,0.073827756,A_MRCA,2.636614268,0.02800097,-5.15837939919382,2.562786512
T_cast_DN4020_c0_g1_i4.p1.p1,XM_008201381.2,0,3153,LG2,OG0014066,TC004992,LG2,557126,3285,30.58,1,DNA polymerase [Source:UniProtKB/TrEMBL;Acc:D6WBZ3],iB_00794,LG2,I,10,low,Female,LG2,"LG2,Neo-X",0.28518168,D_Tfree-Tcast_anc,0.30958422,-0.1184506,0.92117642,0.02440254,0.291191101,C_Tconf_anc,0.358378277,0.812524418,-0.299516925,0.067187176,0.320996634,D_Tfree-Tcast_anc,0.309584221,1.036863678,0.0522262282842194,0.011412413,0.59567826,B_Tbrev_anc,0.399641936,1.490529912,0.575825327616905,0.196036324,0.352664799,A_MRCA,0.389054022,0.906467429,-0.141672911913964,0.036389223
T_cast_DN4024_c0_g1_i1.p1.p1,XM_968678.3,0,2229,LG8,OG0012407,TC006514,LG8,10846195,2275,50.81,1,Exocyst complex component 3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WXB5],iB_04162,LG8,I,100,high,Female,LG8,Autosome,0.61346755,D_Tfree-Tcast_anc,0.62501468,-0.026903,0.98152503,0.01154713,0.677378124,C_Tconf_anc,0.648653623,1.044283265,0.062513101,0.028724501,0.630268561,D_Tfree-Tcast_anc,0.625014676,1.008406019,0.0120766341629811,0.005253885,0.620728114,B_Tbrev_anc,0.649040017,0.956378802,-0.0643459412872702,0.028311903,0.703490649,A_MRCA,0.66131234,1.063779709,0.089199424114494,0.042178309
T_cast_DN4027_c0_g1_i1.p1.p1,XM_008203177.2,0,573,LG2,OG0014938,TC000859,LG2,7150038,703,36.74,1,,iB_03091,LG2,I,66.6666667,low,Female,LG2,"LG2,Neo-X",0.19899661,D_Tfree-Tcast_anc,0.17567079,0.17986955,1.13278145,0.02332582,0.168617744,C_Tconf_anc,0.173324439,0.972844596,-0.03971873,0.004706695,0.152969617,D_Tfree-Tcast_anc,0.175670787,0.870774361,-0.199629166045942,0.02270117,0.161653689,B_Tbrev_anc,0.173879765,0.929686608,-0.105183621116391,0.012226076,0.200311435,A_MRCA,0.179837051,1.113849639,0.155554493510774,0.020474383
T_cast_DN4028_c0_g1_i2.p1.p1,XM_015981860.1,0,2034,LG7,OG0011337,TC008962,LG7,12738137,2320,34.47,1,Dihydroxyacetone phosphate acyltransferase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WQ67],iB_10354,LG7,III,60,low,Female,LG7,Autosome,1.08968696,D_Tfree-Tcast_anc,1.1537059,-0.0823617,0.94451018,0.06401893,0.769088562,C_Tconf_anc,0.963224944,0.798451668,-0.324723015,0.194136382,1.268435328,D_Tfree-Tcast_anc,1.153705895,1.099444263,0.136774468317679,0.114729433,1.010616463,B_Tbrev_anc,0.948169938,1.065860056,0.0920180286541204,0.062446525,0.721386383,A_MRCA,0.897056462,0.804170544,-0.314426601744663,0.175670079
T_cast_DN403_c0_g1_i2.p1.p1,XM_967097.3,0,6597,LG9,OG0012269,TC012392,LG9,6070717,6597,42.32,1,CAD protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X207],iB_05233,LG9,I,50,low,Female,LG9,Autosome,0.59956109,D_Tfree-Tcast_anc,0.81724925,-0.4468694,0.73363309,0.21768816,0.895318608,C_Tconf_anc,0.887888824,1.008367921,0.012022128,0.007429784,1.016131496,D_Tfree-Tcast_anc,0.817249249,1.24335568,0.31423905957705,0.198882247,0.906119604,B_Tbrev_anc,0.914129287,0.99123791,-0.0126967299103577,0.008009683,1.125817647,A_MRCA,0.961840542,1.17048263,0.227103525247317,0.163977105
T_cast_DN403_c0_g1_i2.p5.p1,XM_008199525.2,0,339,LG9,OG0013769,TC012092,LG9,6088111,796,34.56,1,,iB_14477,LG9,III,50,low,Female,LG9,Autosome,2.1095948,D_Tfree-Tcast_anc,1.57081143,0.42545592,1.34299685,0.53878337,2.122535764,C_Tconf_anc,1.690754499,1.25537786,0.32812167,0.431781265,1.000096394,D_Tfree-Tcast_anc,1.570811427,0.636675018,-0.651370938123302,0.570715033,0.981307658,B_Tbrev_anc,1.601199982,0.61285765,-0.706376079883187,0.619892323,2.057166936,A_MRCA,1.703967822,1.20728039,0.271760779584094,0.353199114
T_cast_DN4032_c0_g1_i7.p1.p1,XM_015983281.1,0,2508,LG9,OG0011114,TC012081,LG9,6330292,2715,33.47,1,Inositol polyphosphate 5-phosphatase OCRL-1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X224],iB_12653,LG9,III,70,low,Female,LG9,Autosome,0.8784239,D_Tfree-Tcast_anc,1.01079124,-0.2024958,0.86904582,0.13236733,0.61053422,C_Tconf_anc,0.833091782,0.732853491,-0.448403286,0.222557562,1.190466338,D_Tfree-Tcast_anc,1.010791237,1.177756884,0.236041764880203,0.179675101,0.703118748,B_Tbrev_anc,0.832308026,0.844781891,-0.243349186409647,0.129189278,1.06163925,A_MRCA,0.883995707,1.20095521,0.264182345828595,0.177643543
T_cast_DN4033_c0_g1_i1.p1.p1,XM_015977746.1,0,3819,LG3,OG0010394,TC003402,LG3,4308792,4044,37.09,1,Multidrug resistance protein homolog 65-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WG66],iB_00565,LG3,I,20,low,Female,LG3,Autosome,1.84623205,D_Tfree-Tcast_anc,1.47734219,0.32157987,1.24969832,0.36888987,0.303494518,C_Tconf_anc,0.900837104,0.336902772,-1.569595795,0.597342586,1.26193151,D_Tfree-Tcast_anc,1.477342187,0.854190397,-0.227370415452549,0.215410677,0.456071179,B_Tbrev_anc,0.858399144,0.531304326,-0.912389635217828,0.402327965,1.272156268,A_MRCA,0.951653547,1.336785086,0.418767542812286,0.320502721
T_cast_DN404_c0_g3_i1.p1.p1,XM_962960.4,0,2562,LG4,OG0013992,TC008511,LG4,11939903,2948,32.11,1,Argonaute 3 [Source:UniProtKB/TrEMBL;Acc:D2A2S9],iB_01360,LG4,I,37.5,low,Female,LG4,Autosome,0.87054293,D_Tfree-Tcast_anc,0.95690175,-0.1364553,0.90975164,0.08635881,0.926854069,C_Tconf_anc,1.172832915,0.790269489,-0.339583386,0.245978846,0.985774611,D_Tfree-Tcast_anc,0.956901746,1.030173281,0.0428870277335047,0.028872866,1.854361614,B_Tbrev_anc,1.339010726,1.384874353,0.469755089352368,0.515350887,1.648940115,A_MRCA,1.408863977,1.170404057,0.227006676057967,0.240076138
T_cast_DN4041_c0_g1_i1.p3.p1,XM_008193924.2,0,1671,LG4,OG0012890,TC007398,LG4,5059233,1893,37.6,1,,iB_04323,LG4,I,20,low,Female,LG4,Autosome,0.46872398,D_Tfree-Tcast_anc,0.43916391,0.09397913,1.06730989,0.02956008,0.318133953,C_Tconf_anc,0.386474175,0.823170016,-0.280737661,0.068340222,0.423631075,D_Tfree-Tcast_anc,0.439163907,0.9646309,-0.0519510706082551,0.015532832,0.390168705,B_Tbrev_anc,0.386993523,1.008204741,0.0117886443238345,0.003175182,0.385113464,A_MRCA,0.386569787,0.996232702,-0.00544532603565691,0.001456324
T_cast_DN4041_c0_g1_i1.p4.p1,XM_008193931.2,0,1341,LG4,OG0012891,TC008110,LG4,5061843,1394,39.81,1,PDF receptor-like Protein [Source:UniProtKB/TrEMBL;Acc:D1ZZU7],iB_08117,LG4,II,20,low,Female,LG4,Autosome,0.33242745,D_Tfree-Tcast_anc,0.35516639,-0.0954555,0.93597667,0.02273893,0.157700279,C_Tconf_anc,0.248591252,0.634375819,-0.656590315,0.090890973,0.406278123,D_Tfree-Tcast_anc,0.355166386,1.143909275,0.193972634675994,0.051111737,0.170497696,B_Tbrev_anc,0.234495474,0.7270831,-0.459807832204369,0.063997778,0.245137687,A_MRCA,0.236894063,1.034798779,0.049350256514182,0.008243624
T_cast_DN4042_c0_g1_i3.p1.p1,XM_966557.4,0,3087,LG9,OG0012050,TC012383,LG9,5911466,3647,34.12,1,,iB_05230,LG9,I,10,low,Female,LG9,Autosome,1.31880977,D_Tfree-Tcast_anc,0.98580881,0.41985669,1.33779466,0.33300095,0.593714218,C_Tconf_anc,0.798497325,0.743539395,-0.427518912,0.204783107,0.702674576,D_Tfree-Tcast_anc,0.985808814,0.71278991,-0.488451180031596,0.283134238,0.718883978,B_Tbrev_anc,0.788132697,0.912135712,-0.132679603012644,0.069248718,0.836361917,A_MRCA,0.799002811,1.046757165,0.0659267929558307,0.037359106
T_cast_DN4044_c0_g1_i4.p2.p1,XM_967070.3,0,771,LG4,OG0014381,TC007613,LG4,2284981,1030,38.45,1,Alpha-and gamma-adaptin-binding protein p34-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A2W8],iB_04352,LG4,I,80,low,Female,LG4,Autosome,1.53121392,D_Tfree-Tcast_anc,1.73851893,-0.1831829,0.88075769,0.20730501,1.48259566,C_Tconf_anc,1.671698443,0.886879847,-0.17318943,0.189102783,1.963613115,D_Tfree-Tcast_anc,1.738518925,1.129474684,0.175651935145194,0.225094189,2.183487393,B_Tbrev_anc,1.705130427,1.28053981,0.356752105059025,0.478356966,1.08529698,A_MRCA,1.565429635,0.693290171,-0.52846878689395,0.480132655
T_cast_DN4044_c0_g1_i6.p1.p1,XM_008193599.2,0,1350,LG4,OG0014380,TC007893,LG4,2286102,1496,40.11,1,Periodic tryptophan protein 1 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A2W9],iB_08090,LG4,II,30,low,Female,LG4,Autosome,0.65439209,D_Tfree-Tcast_anc,0.75242383,-0.2013902,0.86971208,0.09803174,0.791717505,C_Tconf_anc,0.838593289,0.944101884,-0.082985536,0.046875784,0.827515226,D_Tfree-Tcast_anc,0.752423825,1.09979934,0.137240325711619,0.075091401,0.857186553,B_Tbrev_anc,0.888499998,0.964756955,-0.0517625549149848,0.031313445,1.320386863,A_MRCA,0.985840561,1.339351326,0.421534444242914,0.334546302
T_cast_DN4045_c0_g1_i2.p1.p1,XM_968379.4,0,2145,LG7,OG0012072,TC009637,LG7,3475635,2233,37.07,1,Protein KRI1 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WTE2],iB_14341,LG7,III,50,low,Female,LG7,Autosome,0.5463794,D_Tfree-Tcast_anc,0.62701825,-0.1986043,0.87139314,0.08063885,0.291801639,C_Tconf_anc,0.50502929,0.577791514,-0.791379079,0.213227651,0.74013342,D_Tfree-Tcast_anc,0.627018249,1.180401721,0.239277929455703,0.113115171,0.613062719,B_Tbrev_anc,0.523829979,1.170346761,0.2269360478622,0.08923274,0.502582673,A_MRCA,0.519041168,0.96829058,-0.0464880356966165,0.016458494
T_cast_DN4046_c0_g1_i1.p1.p1,XM_968024.4,0,729,LG7,OG0013171,TC008671,LG7,13894243,970,31.93,2,Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:D6WT31],iB_01385,LG7,I,90,high,Female,LG7,Autosome,2.71885429,D_Tfree-Tcast_anc,3.1683794,-0.2207463,0.85812144,0.44952511,4.704078854,C_Tconf_anc,3.682835028,1.277298282,0.353095471,1.021243826,3.480944341,D_Tfree-Tcast_anc,3.168379401,1.098651361,0.135733643206344,0.31256494,2.682993414,B_Tbrev_anc,3.564510633,0.752696145,-0.409860511430425,0.881517219,4.280720484,A_MRCA,3.725933163,1.148898892,0.200251840801119,0.554787321
T_cast_DN4047_c0_g1_i2.p1.p1,XM_965991.4,0,9123,LG4,OG0010600,TC032760,LG4,2043552,15689,40.43,3,Cadherin-related tumor suppressor-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WIU3],iB_04393,LG4,I,100,high,Female,LG4,Autosome,0.33421232,D_Tfree-Tcast_anc,0.28110677,0.24964673,1.18891595,0.05310555,0.40399872,C_Tconf_anc,0.361712921,1.116904308,0.159505587,0.042285799,0.206541966,D_Tfree-Tcast_anc,0.281106769,0.734745616,-0.444683248538807,0.074564803,0.551059993,B_Tbrev_anc,0.380839069,1.446962875,0.533027906477743,0.170220925,0.214579078,A_MRCA,0.34336666,0.624926945,-0.678240549591162,0.128787582
T_cast_DN4047_c0_g1_i2.p1.p1,XM_965991.4,0,9123,LG4,OG0010600,TC032760,LG4,2043552,15689,40.43,3,Cadherin-related tumor suppressor-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WIU3],iB_06244,LG4,I,100,high,Female,LG4,Autosome,0.33421232,D_Tfree-Tcast_anc,0.28110677,0.24964673,1.18891595,0.05310555,0.40399872,C_Tconf_anc,0.361712921,1.116904308,0.159505587,0.042285799,0.206541966,D_Tfree-Tcast_anc,0.281106769,0.734745616,-0.444683248538807,0.074564803,0.551059993,B_Tbrev_anc,0.380839069,1.446962875,0.533027906477743,0.170220925,0.214579078,A_MRCA,0.34336666,0.624926945,-0.678240549591162,0.128787582
T_cast_DN4049_c0_g1_i1.p1.p1,XM_964637.3,0,747,LGX,OG0013034,TC001757,LGX,7936152,1032,39.21,1,Protein unc-50 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W8C1],iB_03249,LGX,I,50,low,Female,LGX,X,1.52661996,D_Tfree-Tcast_anc,1.48089397,0.04387261,1.03087729,0.04572599,1.685279213,C_Tconf_anc,1.369596012,1.230493663,0.299237228,0.315683201,1.464798104,D_Tfree-Tcast_anc,1.480893968,0.989130981,-0.015766518750441,0.016095864,0.758643432,B_Tbrev_anc,1.223505804,0.620057077,-0.689527071874869,0.464862372,0.972538405,A_MRCA,1.166941666,0.833407901,-0.262905317054461,0.194403261
T_cast_DN405_c0_g1_i2.p1.p1,XM_008192646.2,0,888,LG3,OG0014578,TC032370,LG3,4817141,993,38.77,1,ATP synthase subunit s-like protein [Source:UniProtKB/TrEMBL;Acc:A0A139WL00],iB_15013,LG3,III,70,low,Female,LG3,Autosome,0.99238127,D_Tfree-Tcast_anc,0.97210114,0.02978809,1.02086216,0.02028013,1.054506686,C_Tconf_anc,1.01800464,1.035856464,0.050824106,0.036502046,0.93960042,D_Tfree-Tcast_anc,0.972101141,0.966566523,-0.0490590669103918,0.032500721,0.916205467,B_Tbrev_anc,1.02492249,0.893926591,-0.16177173218228,0.108717022,1.274829843,A_MRCA,1.081247709,1.179035878,0.237607620309817,0.193582133
T_cast_DN4051_c0_g1_i12.p1.p1,XM_970269.4,0,930,LG5,OG0013590,TC013062,LG5,14511536,1984,37.77,1,Transmembrane protein 189-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WJA6],iB_14544,LG5,III,50,low,Female,LG5,Autosome,1.03212747,D_Tfree-Tcast_anc,1.33078819,-0.3666598,0.77557607,0.29866072,1.632057502,C_Tconf_anc,1.326512788,1.230336803,0.299053305,0.305544714,1.630587119,D_Tfree-Tcast_anc,1.330788187,1.225279225,0.293110558406961,0.299798932,0.844026537,B_Tbrev_anc,1.227023424,0.687865057,-0.539802525355618,0.382996887,1.17704301,A_MRCA,1.215758618,0.968155185,-0.046689779651532,0.038715608
T_cast_DN4052_c0_g2_i3.p1.p1,XM_008198636.2,0,1824,LG8,OG0011523,TC005702,LG8,8832667,1824,37.15,1,Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL;Acc:D6WWQ3],iB_00910,LG8,I,30,low,Female,LG8,Autosome,0.62201504,D_Tfree-Tcast_anc,0.59566108,0.06245777,1.04424321,0.02635396,0.980746866,C_Tconf_anc,0.826816491,1.186172357,0.246313657,0.153930375,0.507768123,D_Tfree-Tcast_anc,0.59566108,0.852444687,-0.230321871161395,0.087892957,0.645001395,B_Tbrev_anc,0.871213262,0.740348458,-0.433723633750171,0.226211866,1.61656909,A_MRCA,1.039204841,1.555582718,0.637455111829844,0.57736425
T_cast_DN4054_c0_g1_i1.p1.p1,XM_966089.3,0,1221,LG9,OG0012679,TC001643,LG9,2865474,1374,30.07,1,Protein disulfide-isomerase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X1N7],iB_00276,LG9,I,11.11,low,Female,LG9,Autosome,1.77665122,D_Tfree-Tcast_anc,2.06752742,-0.218746,0.85931205,0.2908762,1.683037378,C_Tconf_anc,2.037821037,0.825900482,-0.275960142,0.354783659,2.36631215,D_Tfree-Tcast_anc,2.067527417,1.144513069,0.194733936897966,0.298784732,1.211061284,B_Tbrev_anc,2.139297389,0.566102352,-0.820865177346185,0.928236106,4.591600206,A_MRCA,2.692008197,1.705641243,0.770314228144584,1.899592009
T_cast_DN4057_c0_g1_i1.p1.p1,XM_015980061.1,0,921,LG5,OG0013127,TC014097,LG5,5606930,1598,34.69,1,Alpha-tocopherol transfer protein-like [Source:UniProtKB/TrEMBL;Acc:D6WK81],iB_02246,LG5,II,20,low,Female,LG5,Autosome,0.348663,D_Tfree-Tcast_anc,0.31764311,0.13442655,1.09765642,0.03101989,0.327633593,C_Tconf_anc,0.314773426,1.040855313,0.057769537,0.012860167,0.287387197,D_Tfree-Tcast_anc,0.31764311,0.90474872,-0.144410933316174,0.030255913,0.276474425,B_Tbrev_anc,0.309496319,0.893304404,-0.162776220909614,0.033021894,0.329981244,A_MRCA,0.314113302,1.05051662,0.0710989863939955,0.015867942
T_cast_DN4058_c0_g1_i1.p1.p1,XM_963689.3,0,1674,LGX,OG0013764,TC010832,LGX,6090201,2080,46.91,1,Neurogenic protein big brain-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W7H3],iB_06600,LGX,I,60,low,Female,LGX,X,0.58052162,D_Tfree-Tcast_anc,0.45002645,0.36734,1.28997222,0.13049517,0.345758123,C_Tconf_anc,0.415401096,0.832347643,-0.264741877,0.069642973,0.328749364,D_Tfree-Tcast_anc,0.450026451,0.730511203,-0.453021696304657,0.121277087,0.44759876,B_Tbrev_anc,0.423655513,1.05651584,0.0793143975571124,0.023943247,0.442064346,A_MRCA,0.427804577,1.033332438,0.047304464522593,0.014259769
T_cast_DN4061_c0_g1_i1.p1.p1,NM_001128495.1,0,993,LG3,OG0011265,TC003413,LG3,4685873,2434,32.59,1,,iB_03553,LG3,I,30,low,Female,LG3,Autosome,0.63553412,D_Tfree-Tcast_anc,0.61352073,0.05085751,1.03588045,0.0220134,1.713751405,C_Tconf_anc,1.008920806,1.698598537,0.764344912,0.704830599,0.486242543,D_Tfree-Tcast_anc,0.613520726,0.792544607,-0.335435957921011,0.127278183,0.892417894,B_Tbrev_anc,0.94359913,0.945759556,-0.0804546470994002,0.051181236,0.546123212,A_MRCA,0.854014258,0.639477862,-0.645033679322421,0.307891046
T_cast_DN4064_c0_g1_i1.p1.p1,XM_001815577.3,0,927,LG2,OG0013649,TC000748,LG2,6277659,2030,36.18,1,Brinker [Source:UniProtKB/TrEMBL;Acc:D6W8J6],iB_00166,LG2,I,30,low,Female,LG2,"LG2,Neo-X",0.71902824,D_Tfree-Tcast_anc,0.61328306,0.22949534,1.17242476,0.10574518,0.773777702,C_Tconf_anc,0.638215107,1.212408942,0.277876398,0.135562595,0.500900376,D_Tfree-Tcast_anc,0.613283057,0.816752346,-0.292029400508547,0.112382681,0.507079702,B_Tbrev_anc,0.604943117,0.838227079,-0.254586966401832,0.097863415,0.53320352,A_MRCA,0.58877413,0.905616419,-0.143027979549855,0.055570611
T_cast_DN4066_c0_g1_i3.p1.p1,XM_008192892.2,0,1875,LG3,OG0011703,TC003689,LG3,12757775,2328,34.2,1,Protein arginine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:D6WDN0],iB_00602,LG3,I,10,low,Female,LG3,Autosome,0.54280413,D_Tfree-Tcast_anc,0.54202612,0.00206933,1.00143538,0.00077801,1.081815168,C_Tconf_anc,0.790276595,1.368907005,0.453024443,0.291538573,0.475157999,D_Tfree-Tcast_anc,0.542026117,0.876633034,-0.189955050745933,0.066868118,0.879173906,B_Tbrev_anc,0.797571971,1.102312943,0.140533858504154,0.081601936,0.703796257,A_MRCA,0.776436387,0.906444196,-0.141709890284943,0.072640131
T_cast_DN407_c1_g1_i3.p1.p1,XM_008199725.2,0,789,LG9,OG0014614,TC011968,LG9,10611918,3018,31.62,1,Malectin-A-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X2Z1],iB_05136,LG9,II,30,low,Female,LG9,Autosome,1.17381615,D_Tfree-Tcast_anc,1.26734069,-0.1105979,0.9262041,0.09352454,2.147120834,C_Tconf_anc,1.628899081,1.318142333,0.398506161,0.518221753,1.2646099,D_Tfree-Tcast_anc,1.267340691,0.997845259,-0.00311198859699018,0.002730791,2.080288573,B_Tbrev_anc,1.609571872,1.29244839,0.370106671579006,0.470716702,0.607349221,A_MRCA,1.383686517,0.438935563,-1.18791892983341,0.776337296
T_cast_DN4071_c0_g1_i1.p1.p1,XM_008195441.2,0,879,LG5,OG0011756,TC033113,LG5,8312405,975,30.36,1,Ribonuclease P protein subunit p30-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WH93],iB_02793,LG5,II,20,low,Female,LG5,Autosome,0.3732368,D_Tfree-Tcast_anc,0.46103643,-0.3047895,0.80956031,0.08779963,0.213321366,C_Tconf_anc,0.347769481,0.613398754,-0.705102859,0.134448115,0.578990383,D_Tfree-Tcast_anc,0.461036429,1.255845194,0.328658635964055,0.117953954,0.394957872,B_Tbrev_anc,0.34489857,1.145142097,0.195526629276504,0.050059302,0.232189446,A_MRCA,0.319495692,0.726737331,-0.460494079208188,0.087306246
T_cast_DN408_c0_g1_i4.p1.p1,XM_008194971.2,0,597,LG5,OG0014466,TC013723,LG5,5337080,942,33.05,2,Protein big brother-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WK18],iB_05484,LG5,I,30,low,Female,LG5,Autosome,1.22606637,D_Tfree-Tcast_anc,0.99554747,0.30047506,1.23154988,0.2305189,1.029074935,C_Tconf_anc,1.02390813,1.005046161,0.007261765,0.005166805,0.7574783,D_Tfree-Tcast_anc,0.995547472,0.760866078,-0.394285551944794,0.238069172,0.687863005,B_Tbrev_anc,1.033744539,0.665409082,-0.587686536744836,0.345881534,1.73738642,A_MRCA,1.192334445,1.457130109,0.543129703278913,0.545051975
T_cast_DN4082_c0_g1_i2.p1.p1,XM_008192844.2,0,2979,LG3,OG0014393,TC002875,LG3,7610291,3088,44.33,1,Elongation factor 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WHT4],iB_00460,LG3,I,30,low,Female,LG3,Autosome,0.45878732,D_Tfree-Tcast_anc,0.43122339,0.0893901,1.06392031,0.02756393,0.28239564,C_Tconf_anc,0.37802681,0.74702543,-0.42077074,0.09563117,0.417821628,D_Tfree-Tcast_anc,0.431223385,0.968921545,-0.0455482420218525,0.013401757,0.384020812,B_Tbrev_anc,0.387072411,0.992116206,-0.0114189816667545,0.003051599,0.46057446,A_MRCA,0.403638627,1.141056454,0.19037017102093,0.056935833
T_cast_DN4087_c0_g3_i2.p1.p1,XM_964771.3,0,954,LG9,OG0014098,TC011845,LG9,12615971,1392,51.44,1,F-box-like/WD repeat-containing protein ebi [Source:UniProtKB/TrEMBL;Acc:D6WZF4],iB_05113,LG9,I,10,low,Female,LG9,Autosome,0.25966418,D_Tfree-Tcast_anc,0.30573904,-0.2356538,0.84930004,0.04607486,0.657414589,C_Tconf_anc,0.525515975,1.250988781,0.323068851,0.131898614,0.293304119,D_Tfree-Tcast_anc,0.305739039,0.959328323,-0.059903443564196,0.012434919,0.60596928,B_Tbrev_anc,0.572352024,1.058735279,0.0823419096606857,0.033617256,0.862952591,A_MRCA,0.63784886,1.35291077,0.436066690330086,0.225103732
